volumeId,layerId,surfaceId,loc0_count,loc0_res_mean,loc0_res_std,loc0_pull_mean,loc0_pull_std,loc1_count,loc1_res_mean,loc1_res_std,loc1_pull_mean,loc1_pull_std,phi_count,phi_res_mean,phi_res_std,phi_pull_mean,phi_pull_std,theta_count,theta_res_mean,theta_res_std,theta_pull_mean,theta_pull_std,qop_count,qop_res_mean,qop_res_std,qop_pull_mean,qop_pull_std,time_count,time_res_mean,time_res_std,time_pull_mean,time_pull_std
17,2,180,5688,5.0128376e-05,0.015445893,5.0128376e-05,0.015445893,5688,0.006432961,0.0094971405,0.006432961,0.0094971405,5688,-6.8088457e-07,0.0007784079,-3.9011804e-05,0.04459949,5688,0.00011187815,0.0002874168,0.006410146,0.01646777,5688,0.00023581853,0.024389124,0.0023112455,0.24232875,5688,0.12606725,25.123814,0.00042051505,0.083804026
17,2,181,1570,-0.00016679277,0.014884901,-0.00016679277,0.014884901,1570,0.021235876,0.01230968,0.021235876,0.01230968,1570,1.1767704e-05,0.00074104033,0.00067423977,0.042458486,1570,0.00027358136,0.0002828575,0.015675057,0.016206542,1570,-6.610427e-05,0.023276757,-0.00064513506,0.23139103,1570,-0.4318099,26.210386,-0.0014403629,0.08742844
17,2,182,13,0.007369335,0.0044113738,0.007369335,0.0044113738,13,0.02571957,0.028008876,0.02571957,0.028008876,13,-0.00019398102,0.0005731082,-0.011114295,0.032836683,13,0.0005251077,0.0004283353,0.030086458,0.024541806,13,-0.00038965332,0.022534931,-0.004324488,0.22363387,13,35.90515,20.532576,0.119766705,0.068489306
17,2,191,22,0.016781,0.010833425,0.016781,0.010833425,22,-0.039923236,0.0003487666,-0.039923236,0.0003487666,22,-0.00057827344,0.0008809869,-0.033132628,0.05047683,22,-0.0005940145,0.00019653757,-0.034034524,0.011260774,22,-0.016976986,0.030673282,-0.16974673,0.30619818,22,-1.2081227,19.770412,-0.004029864,0.065946996
17,2,192,1427,-0.000618591,0.014783722,-0.000618591,0.014783722,1427,-0.020212436,0.013742553,-0.020212436,0.013742553,1427,2.3953466e-05,0.0007712182,0.0013724325,0.04418755,1427,-0.0002749429,0.00027449118,-0.015753068,0.015727187,1427,0.0009862973,0.02474608,0.009804402,0.24591629,1427,-0.11006111,25.43814,-0.0003671243,0.08485251
17,2,193,5630,0.0002862583,0.014689971,0.0002862583,0.014689971,5630,-0.0069555626,0.009079226,-0.0069555626,0.009079226,5630,-1.6233553e-05,0.00075858313,-0.00093011407,0.043463614,5630,-0.00011221945,0.00028304275,-0.0064297016,0.016217155,5630,-0.00061987626,0.023921506,-0.006143977,0.2377417,5630,0.352474,25.653206,0.0011757266,0.08556988
17,2,194,5623,0.00059294835,0.014696042,0.00059294835,0.014696042,5623,0.0068620597,0.009430317,0.0068620597,0.009430317,5623,-3.5831054e-05,0.00077885465,-0.0020529681,0.044625085,5623,0.000116322866,0.00028767574,0.0066648093,0.016482605,5623,-0.00069855415,0.024069984,-0.0069273286,0.23906559,5623,0.20679171,24.964712,0.00068978296,0.08327332
17,2,195,1411,-0.0012072021,0.014529171,-0.0012072021,0.014529171,1411,0.021032419,0.0127455555,0.021032419,0.0127455555,1411,1.9123332e-05,0.0007407637,0.0010956863,0.042442635,1411,0.00029421874,0.00027499246,0.016857494,0.015755909,1411,0.0003069315,0.023823624,0.0030334238,0.23681088,1411,-1.0666454,23.951786,-0.003557946,0.07989456
17,2,196,27,0.007151789,0.012813712,0.007151789,0.012813712,27,0.03987058,0.0002709117,0.03987058,0.0002709117,27,-0.0003666613,0.000706684,-0.021008145,0.040490013,27,0.00043829283,0.00016289181,0.025112329,0.009333013,27,-0.008198865,0.02016215,-0.08136383,0.20031662,27,-2.7523136,19.69896,-0.00918073,0.06570866
17,2,205,28,0.003888805,0.009569488,0.003888805,0.009569488,28,-0.020660128,0.026252676,-0.020660128,0.026252676,28,5.343982e-05,0.00076438213,0.0030618762,0.04379587,28,-0.00026176657,0.0004633871,-0.014998118,0.026550127,28,0.0008314188,0.02694151,0.007959677,0.26874852,28,-0.036996026,17.429173,-0.00012340628,0.05813746
17,2,206,1281,-0.0005680173,0.0148876,-0.0005680173,0.0148876,1281,-0.020630058,0.013806886,-0.020630058,0.013806886,1281,2.5238682e-05,0.00076747057,0.00144607,0.043972827,1281,-0.00029032218,0.0002822285,-0.016634235,0.016170502,1281,0.0005084884,0.023969036,0.005081387,0.23812227,1281,-0.3760083,24.398865,-0.0012542286,0.08138585
17,2,207,5605,0.000114630515,0.014382421,0.000114630515,0.014382421,5605,-0.0067564985,0.009338373,-0.0067564985,0.009338373,5605,0.00222519,0.20554765,0.12749399,11.777012,5605,-0.00011826266,0.0002835676,-0.006775951,0.016247228,5605,-0.0005345393,0.023894675,-0.0053168377,0.23742191,5605,0.44597113,25.43807,0.0014875997,0.08485227
17,2,208,5471,7.306596e-05,0.014948192,7.306596e-05,0.014948192,5471,0.006658591,0.0093929535,0.006658591,0.0093929535,5471,0.0022892363,0.12010808,0.13116357,6.8816867,5471,0.00011873736,0.00028715204,0.00680315,0.016452601,5471,-3.8211452e-05,0.024266085,-0.0003618699,0.2408916,5471,-0.7363939,24.85256,-0.0024563456,0.08289922
17,2,209,1404,-0.0007776825,0.015448605,-0.0007776825,0.015448605,1404,0.021138038,0.012820805,0.021138038,0.012820805,1404,0.0044852304,0.1676367,0.25698477,9.6048765,1404,0.00029455614,0.00027368328,0.016876824,0.015680898,1404,0.0008284565,0.024409428,0.0081472,0.24245122,1404,0.3151541,24.232138,0.001051241,0.08082971
17,2,210,15,-0.0025274276,0.008334669,-0.0025274276,0.008334669,15,0.033932876,0.012964784,0.033932876,0.012964784,15,0.00014710426,0.00063970534,0.0084284535,0.03665242,15,0.00037365753,0.00034914972,0.021409001,0.020004807,15,0.004192419,0.020769592,0.041358486,0.20614614,15,7.55435,21.25681,0.0251986,0.07090508
17,2,219,31,0.0031993042,0.0136945695,0.0031993042,0.0136945695,31,-0.025631936,0.022985628,-0.025631936,0.022985628,31,-0.00016639309,0.00057400437,-0.009533621,0.03288803,31,-0.00034431103,0.00037037217,-0.019727571,0.021220762,31,-0.0036631953,0.015275139,-0.036319204,0.15178847,31,-10.047843,15.82296,-0.033515997,0.05277971
17,2,220,1296,-0.0007688592,0.014671696,-0.0007688592,0.014671696,1296,-0.016718837,0.01677327,-0.016718837,0.01677327,1296,4.0317944e-05,0.000761228,0.0023100479,0.04361515,1296,-0.00022622547,0.00031959108,-0.012961765,0.01831122,1296,0.0011089464,0.024024775,0.0109671485,0.23875417,1296,-1.1402004,24.414162,-0.0038032993,0.08143688
17,2,221,5794,-0.0006508254,0.014560487,-0.0006508254,0.014560487,5794,-0.005242936,0.011368175,-0.005242936,0.011368175,5794,1.9835446e-05,0.0007620296,0.0011364873,0.043661084,5794,-8.214353e-05,0.0003016294,-0.0047064777,0.017282091,5794,0.00035749745,0.024554852,0.0035121923,0.24353883,5794,0.30489716,24.955679,0.0010170275,0.083243184
17,2,222,5629,-0.00035435264,0.0148968445,-0.00035435264,0.0148968445,5629,0.00528223,0.011205692,0.00528223,0.011205692,5629,1.6213608e-05,0.000764416,0.0009289713,0.043797813,5629,9.138124e-05,0.00029958217,0.0052357595,0.017164795,5629,0.00029562166,0.023934232,0.0029658435,0.23775804,5629,1.1378015,24.696672,0.0037952976,0.08237924
17,2,223,1409,-0.00012514817,0.014692259,-0.00012514817,0.014692259,1409,0.015928503,0.015956623,0.015928503,0.015956623,1409,-7.3706706e-06,0.00075431267,-0.00042230834,0.043218933,1409,0.00022082239,0.00031627252,0.01265219,0.01812108,1409,0.00015892957,0.023494555,0.0014955788,0.2336347,1409,1.1659483,25.476461,0.0038891851,0.08498033
17,2,224,13,-0.008113544,0.00638257,-0.008113544,0.00638257,13,0.019451728,0.027502527,0.019451728,0.027502527,13,0.00022227947,0.00066068745,0.012735676,0.037854604,13,0.00027973836,0.00048966985,0.016027827,0.028056016,13,0.005428936,0.018906306,0.054116376,0.18806584,13,7.3040237,29.026596,0.024363603,0.09682231
17,4,9,4,0.009621561,0.013991903,0.009621561,0.013991903,4,0.0015392303,0.013518263,0.0015392303,0.013518263,4,-0.000218953,0.00046900817,-0.012545083,0.02687219,4,0.0002604425,0.00021785959,0.014922256,0.0124824345,4,-0.011061266,0.013571652,-0.110287115,0.13537578,4,1.2001133,9.887438,0.0040031467,0.03298094
17,4,10,187,-0.002064466,0.015144257,-0.002064466,0.015144257,187,0.0016442706,0.015141985,0.0016442706,0.015141985,187,-2.4219002e-05,0.00072221865,-0.0013876465,0.04138008,187,6.698032e-05,0.00032077913,0.0038376898,0.018379292,187,-0.0016284591,0.02162444,-0.016219692,0.21518476,187,-1.1223067,24.306776,-0.0037436124,0.08107868
17,4,11,883,0.0004115848,0.014773825,0.0004115848,0.014773825,883,-0.00038920334,0.01475884,-0.00038920334,0.01475884,883,6.8121985e-06,0.0007748886,0.00039031025,0.044397846,883,-2.8935456e-05,0.00030824394,-0.0016578794,0.017661078,883,0.000101407124,0.02391028,0.0010421664,0.23783316,883,1.0810914,24.654758,0.003606133,0.08223943
17,4,12,950,-0.00011208652,0.014372247,-0.00011208652,0.014372247,950,-0.00031460766,0.015382958,-0.00031460766,0.015382958,950,-9.346177e-06,0.00073394954,-0.0005354965,0.042052213,950,-1.4594856e-05,0.00031176626,-0.00083622365,0.01786289,950,-0.0007607308,0.02277363,-0.0075283567,0.22640389,950,1.0702046,24.012756,0.0035698183,0.080097936
17,4,13,192,-0.0020903347,0.015714414,-0.0020903347,0.015714414,192,-0.0010077994,0.015238157,-0.0010077994,0.015238157,192,1.7052409e-05,0.0007933949,0.000977031,0.04545818,192,-5.4979078e-06,0.00031667753,-0.00031500697,0.018144287,192,0.0003278315,0.024199111,0.0032446652,0.24080057,192,-2.6189833,24.291945,-0.008735987,0.08102921
17,4,14,2,-0.0013127327,0.02722147,-0.0013127327,0.02722147,2,-0.0068588257,0.023985265,-0.0068588257,0.023985265,2,2.1432526e-05,0.00038380633,0.001227993,0.021990482,2,-1.9490719e-05,0.00019159957,-0.0011167361,0.0109778475,2,0.0043087713,0.0005526453,0.042891886,0.005503562,2,36.403984,19.738169,0.12143062,0.06583945
17,4,23,4,0.0016770959,0.0058902223,0.0016770959,0.0058902223,4,0.00086164474,0.022936353,0.00086164474,0.022936353,4,8.5892156e-05,0.00031678143,0.0049212584,0.018150238,4,0.00020501018,0.0003938784,0.0117462175,0.02256757,4,0.0026487745,0.008180312,0.026346957,0.08143248,4,19.464558,16.23089,0.06492677,0.054140422
17,4,24,216,-0.0009821093,0.015473641,-0.0009821093,0.015473641,216,0.00024673826,0.015111936,0.00024673826,0.015111936,216,3.1721916e-05,0.00083140726,0.0018175319,0.047636125,216,1.3024719e-05,0.0003218442,0.00074626156,0.018440315,216,0.0016132894,0.0240043,0.01600833,0.2385496,216,-0.4687688,24.444927,-0.0015636443,0.081539504
17,4,25,962,0.0005891582,0.014583667,0.0005891582,0.014583667,962,-0.0010614034,0.0155195,-0.0010614034,0.0155195,962,-3.579049e-05,0.0007622832,-0.0020506443,0.043675613,962,-1.8638906e-05,0.0003069148,-0.0010679306,0.017584922,962,-0.0012269354,0.023721742,-0.012213595,0.23579505,962,0.38914385,24.552849,0.0012980443,0.081899494
17,4,26,964,-0.0006014033,0.014852558,-0.0006014033,0.014852558,964,-0.00039943715,0.015428431,-0.00039943715,0.015428431,964,8.847302e-06,0.0007635648,0.0005069131,0.043749038,964,-1.3479554e-05,0.00031756278,-0.00077232154,0.018195007,964,-0.00018693063,0.023654314,-0.0017998887,0.23509502,964,-0.8315861,24.812395,-0.0027738728,0.082765244
17,4,27,220,0.0007076376,0.014655643,0.0007076376,0.014655643,220,-0.00038008724,0.01532467,-0.00038008724,0.01532467,220,-5.6530433e-05,0.00080180215,-0.003238955,0.045939878,220,5.7702714e-06,0.00028809678,0.0003306122,0.01650673,220,-0.00052894064,0.024367841,-0.0053551076,0.2422656,220,0.19828114,24.418516,0.0006613948,0.08145141
17,4,28,3,0.0044844947,0.0014213178,0.0044844947,0.0014213178,3,0.0050640106,0.013013392,0.0050640106,0.013013392,3,-0.000112121306,0.0002952192,-0.006424077,0.016914813,3,6.175041e-05,0.00017664142,0.0035380383,0.010120808,3,-0.003629138,0.014683654,-0.036080018,0.14623632,3,7.355802,27.576643,0.024536313,0.091985784
17,4,37,1,0.0066986084,,0.0066986084,,1,-0.011199951,,-0.011199951,,1,-0.00025320053,,-0.014507322,,1,-4.2557716e-05,,-0.0024383776,,1,-0.019500077,,-0.1935722,,1,4.784912,,0.01596075,
17,4,38,250,-5.964458e-05,0.0151852155,-5.964458e-05,0.0151852155,250,-0.0011739851,0.014543369,-0.0011739851,0.014543369,250,9.683609e-06,0.0007784893,0.0005548299,0.044604152,250,-8.791447e-06,0.00030769466,-0.0005037128,0.017629605,250,5.3293006e-05,0.02348198,0.00052065135,0.23347023,250,0.31191546,25.81976,0.0010404383,0.08612545
17,4,39,969,-0.00064490846,0.014826249,-0.00064490846,0.014826249,969,-0.00014291207,0.015062168,-0.00014291207,0.015062168,969,8.8478146e-07,0.0007602835,5.069423e-05,0.043561034,969,-4.262993e-06,0.00031206582,-0.0002442515,0.017880054,969,-0.00025043706,0.023745183,-0.0025058715,0.23608053,969,0.7412693,25.145945,0.0024726081,0.08387785
17,4,40,971,-0.00020746222,0.014912764,-0.00020746222,0.014912764,971,0.0006557252,0.015174895,0.0006557252,0.015174895,971,4.302289e-05,0.0007642556,0.0024650302,0.04378862,971,1.1315184e-05,0.00030763404,0.00064831227,0.017626133,971,0.0017260397,0.023752356,0.017173594,0.23608424,971,0.10279984,25.009417,0.00034290337,0.08342244
17,4,41,201,0.0014689713,0.015483724,0.0014689713,0.015483724,201,-0.0004890681,0.014236723,-0.0004890681,0.014236723,201,-6.778323e-06,0.00079364725,-0.00038836937,0.045472637,201,2.8746638e-06,0.0003175157,0.00016470606,0.01819231,201,0.0008613725,0.025016004,0.00857201,0.24861066,201,-1.6218954,24.623274,-0.0054100608,0.0821344
17,4,42,4,0.012682676,0.003872067,0.012682676,0.003872067,4,-0.009346008,0.018243793,-0.009346008,0.018243793,4,0.00022253394,0.0013215702,0.012750255,0.0757204,4,-0.00030601025,0.00040589916,-0.017533096,0.02325631,4,0.00929434,0.0549198,0.094310135,0.5466008,4,8.290455,18.45783,0.027653981,0.0615687
17,4,51,1,0.0022785664,,0.0022785664,,1,-0.009057999,,-0.009057999,,1,-1.0967255e-05,,-0.0006283774,,1,-0.00012040138,,-0.006898491,,1,-0.005718291,,-0.056930386,,1,-11.04715,,-0.036849327,
17,4,52,245,0.0016647285,0.01510484,0.0016647285,0.01510484,245,-0.00096088357,0.015213059,-0.00096088357,0.015213059,245,-5.5197306e-05,0.0007150172,-0.0031625729,0.04096747,245,-2.6909185e-05,0.00029898965,-0.0015417828,0.017130844,245,-0.0010931041,0.023154953,-0.010936491,0.23013061,245,1.4010723,24.85343,0.004673474,0.08290212
17,4,53,987,-8.3312116e-05,0.014751375,-8.3312116e-05,0.014751375,987,-0.0003946094,0.015544824,-0.0003946094,0.015544824,987,7.4269683e-06,0.00074582524,0.0004255339,0.042732637,987,-5.975924e-06,0.00031577423,-0.0003423952,0.018092532,987,0.00039013207,0.023558823,0.003839245,0.23428127,987,-1.442178,23.640594,-0.0048105884,0.07885654
17,4,54,973,0.0003141356,0.015164874,0.0003141356,0.015164874,973,-6.167693e-05,0.0153565295,-6.167693e-05,0.0153565295,973,3.4321984e-05,0.0007888609,0.0019665048,0.0451984,973,1.4816012e-06,0.00030201717,8.488947e-05,0.01730431,973,0.0013269786,0.024110444,0.0131706195,0.23957509,973,-0.8438913,26.17834,-0.0028149185,0.08732155
17,4,55,203,-0.00042577696,0.0152332485,-0.00042577696,0.0152332485,203,0.0013831184,0.015376992,0.0013831184,0.015376992,203,7.8132e-05,0.0007429978,0.004476634,0.04257064,203,-6.4472847e-06,0.00031124882,-0.0003694022,0.017833244,203,0.00238458,0.02294571,0.023849478,0.22813617,203,1.7218782,22.64842,0.005743567,0.075547
17,4,56,3,-0.0014239947,0.008538722,-0.0014239947,0.008538722,3,-0.014390945,0.016814189,-0.014390945,0.016814189,3,-0.0002530416,0.00078339066,-0.014498215,0.04488498,3,-0.000117341675,0.00044905345,-0.0067231827,0.025728868,3,-0.0187277,0.026517944,-0.18539464,0.26218945,3,-3.1023407,40.12006,-0.010348297,0.13382612
17,4,65,5,0.010389698,0.008631133,0.010389698,0.008631133,5,-0.0038253784,0.0046261004,-0.0038253784,0.0046261004,5,-0.00018491744,0.00031251,-0.010594989,0.017905504,5,-0.00020990372,0.0003025182,-0.012026598,0.017333016,5,-0.0046393513,0.011934203,-0.04629517,0.11870551,5,3.3869476,13.041609,0.011297641,0.043502126
17,4,66,229,-0.0017011482,0.013377626,-0.0017011482,0.013377626,229,0.0016216554,0.014817877,0.0016216554,0.014817877,229,7.30425e-05,0.0006786023,0.004185027,0.03888105,229,4.8821148e-05,0.00032431737,0.0027972457,0.018582016,229,0.0014920988,0.021926658,0.014702513,0.21796471,229,-3.8149345,23.69342,-0.012725253,0.07903275
17,4,67,948,-0.00059075304,0.014822785,-0.00059075304,0.014822785,948,0.00025339038,0.015304906,0.00025339038,0.015304906,948,5.472662e-05,0.00075102464,0.0031356046,0.043030545,948,1.615726e-05,0.00030968935,0.0009257428,0.017743893,948,0.0017140025,0.023635076,0.017061044,0.23503864,948,-0.5000159,25.918478,-0.0016678738,0.08645474
17,4,68,920,-0.00034914937,0.014367732,-0.00034914937,0.014367732,920,-0.00034792811,0.014774876,-0.00034792811,0.014774876,920,8.281158e-06,0.0007352326,0.0004744754,0.042125724,920,-4.548482e-06,0.0003116287,-0.00026060882,0.017855009,920,0.00047571538,0.022443933,0.0047071762,0.22313239,920,-0.48165268,24.683,-0.0016066203,0.08233363
17,4,69,231,-0.0015701627,0.014409172,-0.0015701627,0.014409172,231,0.0016234885,0.015397565,0.0016234885,0.015397565,231,2.4128785e-05,0.0007053103,0.0013824776,0.040411305,231,2.9672276e-05,0.0003305115,0.0017000961,0.018936915,231,-0.0003719288,0.02188083,-0.0037809096,0.21764119,231,0.17563766,24.76793,0.000585864,0.08261692
17,4,70,1,-0.012533188,,-0.012533188,,1,-0.0055122375,,-0.0055122375,,1,-0.00015211105,,-0.008715321,,1,0.00019335747,,0.011078567,,1,0.0034134686,,0.033953577,,1,49.673042,,0.16569144,
17,4,79,1,0.011996746,,0.011996746,,1,-0.009197235,,-0.009197235,,1,-0.0007586479,,-0.043467324,,1,-0.00010240078,,-0.0058671325,,1,-0.020962931,,-0.20897746,,1,-10.248962,,-0.03418686,
17,4,80,236,-0.00042596334,0.014113945,-0.00042596334,0.014113945,236,-5.29932e-05,0.01662618,-5.29932e-05,0.01662618,236,1.1229919e-05,0.000743728,0.0006434269,0.042612474,236,1.164008e-05,0.00033342457,0.00066692755,0.019103821,236,-4.9294365e-05,0.024250234,-0.00037633817,0.24096459,236,-0.17974836,23.310137,-0.00059957587,0.077754244
17,4,81,940,-4.7324007e-05,0.0149199935,-4.7324007e-05,0.0149199935,940,-0.0015484397,0.01556981,-0.0015484397,0.01556981,940,-1.1259952e-05,0.00078416057,-0.00064514775,0.04492909,940,-7.4660525e-06,0.000310871,-0.0004277733,0.017811596,940,-0.00023467735,0.023846008,-0.0023599705,0.23700394,940,-0.3761173,24.127926,-0.0012545923,0.0804821
17,4,82,957,-0.000966566,0.014850611,-0.000966566,0.014850611,957,0.00091670855,0.015218724,0.00091670855,0.015218724,957,1.2681277e-05,0.00073616934,0.00072658376,0.0421794,957,2.5090254e-05,0.0003020413,0.0014375658,0.017305693,957,0.00021086381,0.022764178,0.0021252981,0.22650646,957,2.1058419,24.823978,0.0070243324,0.08280388
17,4,83,253,0.0013079162,0.014756065,0.0013079162,0.014756065,253,0.0018395081,0.015410911,0.0018395081,0.015410911,253,-3.0580715e-05,0.00071768666,-0.001752146,0.041120417,253,1.9280807e-05,0.00030535407,0.0011047089,0.0174955,253,-0.0014774903,0.022256853,-0.014704757,0.22142836,253,-1.7408876,24.429096,-0.005806976,0.081486695
17,4,84,2,0.018600464,0.0,0.018600464,0.0,2,0.006160736,0.0,0.006160736,0.0,2,-0.00069367886,0.0006515903,-0.03974487,0.037333373,2,0.0003106594,0.0,0.017799472,0.0,2,-0.004276518,0.021358026,-0.04278118,0.21267109,2,47.59218,0.0,0.15875043,0.0
17,4,93,2,0.00653705,0.0025610533,0.00653705,0.0025610533,2,-0.0218544,0.0005071109,-0.0218544,0.0005071109,2,-0.00038778782,0.0003784787,-0.022218606,0.021685231,2,-0.00027364492,6.768784e-05,-0.0156787,0.0038782272,2,-0.009184748,0.014055416,-0.09155521,0.1400871,2,-2.6691818,15.718786,-0.008903433,0.052432228
17,4,94,214,-0.00040085058,0.014033961,-0.00040085058,0.014033961,214,-0.0006891183,0.014928402,-0.0006891183,0.014928402,214,-1.9687359e-05,0.0006561965,-0.0011280025,0.03759729,214,-2.0512354e-05,0.00030397257,-0.0011752713,0.017416345,214,3.1093205e-05,0.021604836,0.00036792143,0.21474642,214,-3.0554185,23.527369,-0.01019178,0.07847886
17,4,95,942,0.00022637912,0.014892139,0.00022637912,0.014892139,942,0.0011149457,0.014634344,0.0011149457,0.014634344,942,-7.351746e-06,0.0007709813,-0.00042122393,0.04417398,942,2.247576e-05,0.00030474362,0.0012877662,0.017460523,942,-0.00022817029,0.023569688,-0.002228847,0.23433687,942,0.3316093,25.153324,0.0011061298,0.08390246
17,4,96,967,-1.9571014e-05,0.01461302,-1.9571014e-05,0.01461302,967,-0.0006601032,0.014911542,-0.0006601032,0.014911542,967,-1.6180411e-05,0.0007494819,-0.0009270693,0.042942148,967,-3.1466568e-06,0.00032082733,-0.00018029015,0.018382052,967,-0.00019726151,0.022952145,-0.0019760616,0.2282521,967,-0.5800781,25.477585,-0.0019349322,0.08498408
17,4,97,193,-0.0004886193,0.015522091,-0.0004886193,0.015522091,193,-0.0014051168,0.015158845,-0.0014051168,0.015158845,193,8.233347e-05,0.0007343467,0.0047173607,0.042074967,193,-2.9604053e-05,0.00032229925,-0.0016961873,0.018466387,193,0.00281106,0.022786578,0.028055156,0.2262773,193,0.28930178,24.64881,0.0009650067,0.08221958
17,4,98,5,0.001362896,0.006967134,0.001362896,0.006967134,5,0.002610779,0.01768931,0.002610779,0.01768931,5,-3.7097932e-05,0.0006744878,-0.0021255552,0.038645305,5,-6.67572e-05,0.00033246807,-0.003824906,0.019049017,5,-2.0287931e-05,0.029210038,0.00046431422,0.290533,5,-4.0539093,16.588188,-0.013522387,0.055332243
17,4,107,5,-0.010378098,0.014678598,-0.010378098,0.014678598,5,-0.0013610839,0.015811536,-0.0013610839,0.015811536,5,0.0004061699,0.0007586063,0.023271821,0.04346494,5,-1.2040138e-05,0.00023811166,-0.00068984897,0.0136427935,5,0.009766862,0.024541343,0.09655881,0.24375209,5,-10.110209,4.5536704,-0.033724032,0.015189409
17,4,108,206,-0.00042841185,0.015550994,-0.00042841185,0.015550994,206,0.001177896,0.016147932,0.001177896,0.016147932,206,6.96541e-05,0.000785419,0.0039908863,0.045001198,206,1.166052e-06,0.0003064896,6.6809844e-05,0.01756056,206,0.0033173726,0.02455001,0.033100106,0.24431859,206,-1.2601235,26.514362,-0.0042033195,0.0884424
17,4,109,913,0.000113285234,0.014237604,0.000113285234,0.014237604,913,0.0003688634,0.014523901,0.0003688634,0.014523901,913,-1.149867e-05,0.00076345896,-0.00065882533,0.043742977,913,1.0478144e-05,0.0003003632,0.00060035347,0.017209545,913,-0.0005261667,0.023417883,-0.005229188,0.2328831,913,-1.366204,24.99813,-0.004557166,0.08338479
17,4,110,949,-0.00052494777,0.015417195,-0.00052494777,0.015417195,949,0.00040805936,0.015743734,0.00040805936,0.015743734,949,1.2224919e-05,0.000741913,0.00070043624,0.042508483,949,7.3990154e-06,0.00032066816,0.0004239324,0.018372932,949,0.00061465567,0.02322995,0.0061312984,0.23098548,949,1.907826,24.250786,0.0063638226,0.080891915
17,4,111,223,-3.918489e-05,0.014027765,-3.918489e-05,0.014027765,223,-0.0005283333,0.014432486,-0.0005283333,0.014432486,223,1.2888502e-05,0.00078723946,0.0007384568,0.0451055,223,-8.333424e-06,0.0002949098,-0.00047747005,0.016897088,223,0.001192261,0.024721356,0.011867987,0.24566932,223,-1.1374444,23.154516,-0.0037941062,0.077235155
17,4,112,3,-0.0006589492,0.0019507757,-0.0006589492,0.0019507757,3,-0.011246999,0.012362834,-0.011246999,0.012362834,3,-0.00049146014,0.00090835546,-0.028158592,0.05204493,3,-0.00035862127,0.00038578102,-0.020547485,0.022103624,3,-0.018409682,0.027891353,-0.18380167,0.278399,3,11.166921,9.93606,0.03724884,0.03314313
17,4,121,3,0.0105012255,0.008224248,0.0105012255,0.008224248,3,0.0092595415,0.011826202,0.0092595415,0.011826202,3,-9.83874e-05,0.00053933816,-0.0056371824,0.030901799,3,3.7590664e-05,0.00040303572,0.0021537866,0.023092246,3,-0.00059552985,0.019098457,-0.0056842417,0.18987541,3,-10.481008,41.325336,-0.034960877,0.13784648
17,4,122,212,-0.0029828576,0.0149642285,-0.0029828576,0.0149642285,212,-0.0006231327,0.018193725,-0.0006231327,0.018193725,212,0.00015596735,0.0007106463,0.008936272,0.04071703,212,-4.9674847e-05,0.00031899379,-0.0028461593,0.018276997,212,0.004048694,0.02178478,0.040153943,0.21658042,212,-0.601939,24.19069,-0.0020078525,0.08069146
17,4,123,917,-0.00026671268,0.015454814,-0.00026671268,0.015454814,917,0.0003108944,0.015430237,0.0003108944,0.015430237,917,0.0068497164,0.20743597,0.39245987,11.885206,917,7.1381273e-06,0.00030162305,0.00040898458,0.017281728,917,-0.0005026177,0.024163121,-0.0049866643,0.24039792,917,0.18148531,24.53185,0.00060536974,0.08182945
17,4,124,930,-0.000108451386,0.014428747,-0.000108451386,0.014428747,930,-0.00013237726,0.014973666,-0.00013237726,0.014973666,930,-0.0067566214,0.20600565,-0.38712588,11.803254,930,3.2223682e-06,0.0003038259,0.00018462806,0.01740794,930,-0.00013922491,0.02452608,-0.0014358191,0.24395029,930,-0.49592212,23.823711,-0.0016542182,0.07946735
17,4,125,192,0.001296252,0.015324636,0.001296252,0.015324636,192,0.00083204097,0.01619128,0.00083204097,0.01619128,192,0.06533985,0.63955736,3.7436974,36.643936,192,1.2243167e-05,0.0003258813,0.00070148165,0.018671622,192,-0.0030933488,0.021829009,-0.030859364,0.21706475,192,0.23578382,25.502974,0.00078649056,0.08506876
17,4,126,2,-0.010382891,0.020843808,-0.010382891,0.020843808,2,0.0047855377,0.008132656,0.0047855377,0.008132656,2,0.00024104118,0.0012684516,0.013810642,0.07267692,2,8.332729e-05,0.0002768205,0.0047743022,0.015860647,2,-0.0017862245,0.047369603,-0.018849522,0.47125167,2,26.703186,37.2266,0.08907224,0.12417458
17,4,135,5,0.014663419,0.010796737,0.014663419,0.010796737,5,-0.0077766418,0.008341146,-0.0077766418,0.008341146,5,-8.888244e-05,0.00054626935,-0.0050925887,0.031298928,5,-0.0003110647,0.000273317,-0.017822694,0.015659912,5,0.0022503077,0.02268516,0.02280207,0.22562104,5,-3.3434937,18.337269,-0.011152695,0.061166544
17,4,136,198,-0.0003418064,0.014973213,-0.0003418064,0.014973213,198,0.0025106475,0.015847012,0.0025106475,0.015847012,198,-2.820564e-05,0.0007572727,-0.0016160642,0.04338853,198,6.1779916e-05,0.00033177467,0.0035397285,0.019009288,198,-0.00012461931,0.022469968,-0.0012895095,0.22337598,198,-1.008742,25.092285,-0.0033648014,0.08369886
