timestamp,w,resxy,resz,pos,diff,chi2,obj,phase,note
2025-08-23_22:55:34,0.015113059997558595,0.01628902816772461,0.008711872100830078,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.003986356735229492,-0.00257421875,0.24514189977888834,683.5612666774769,683.5612666774769,search,pos[2]
2025-08-23_22:55:34,0.015113059997558595,0.01628902816772461,0.008711872100830078,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.00257421875,0.25946306230697513,667.5256997182386,667.5256997182386,search,pos[2]
2025-08-23_22:55:34,0.015113059997558595,0.01628902816772461,0.008711872100830078,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.00257421875,0.25946306230697513,667.5256997182386,667.5256997182386,search,pos[3]
2025-08-23_22:55:35,0.015113059997558595,0.01628902816772461,0.008711872100830078,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.0020673971176147464,0.30318970942900025,975.1647446708987,975.1647446708987,search,pos[3]
2025-08-23_22:55:35,0.015113059997558595,0.01628902816772461,0.008711872100830078,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003081040382385254,0.21532750046419602,476.97234488038,476.97234488038,search,pos[3]
2025-08-23_22:55:35,0.015113059997558595,0.01628902816772461,0.008711872100830078,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.18453632099758133,407.75212807571165,407.75212807571165,search,pos[3] 2-step
2025-08-23_22:55:35,0.015113059997558595,0.01628902816772461,0.008711872100830078,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.18453632099758133,407.75212807571165,407.75212807571165,round,"r=5, steps=(w=0.00025, r=4.7e-08, p=0.00076)"
2025-08-23_22:55:35,0.015113059997558595,0.01628902816772461,0.008711872100830078,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.18453632099758133,407.75212807571165,407.75212807571165,search,width[0]
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008711872100830078,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.1868030612420346,407.0693537615755,407.0693537615755,search,width[0]
2025-08-23_22:55:35,0.014859649181365968,0.01628902816772461,0.008711872100830078,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.18226371940148178,414.3920958571414,414.3920958571414,search,width[0]
2025-08-23_22:55:35,0.01561988162994385,0.01628902816772461,0.008711872100830078,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.18906395071980187,412.32139545490395,412.32139545490395,search,width[0] 2-step
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008711872100830078,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.1868030612420346,407.0693537615755,407.0693537615755,search,width[1]
2025-08-23_22:55:35,0.015366470813751221,0.01666914439201355,0.008711872100830078,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.18926638256132755,410.1726638584082,410.1726638584082,search,width[1]
2025-08-23_22:55:35,0.015366470813751221,0.015908911943435668,0.008711872100830078,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.1843276562864531,408.5477672205855,408.5477672205855,search,width[1]
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008711872100830078,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.1868030612420346,407.0693537615755,407.0693537615755,search,width[2]
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008901930212974548,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.18743016414787228,407.92607633537057,407.92607633537057,search,width[2]
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008521813988685607,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.1861759067651222,406.31163770850213,406.31163770850213,search,width[2]
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.18554872984001047,405.6528225212381,405.6528225212381,search,width[2] 2-step
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.18554872984001047,405.6528225212381,405.6528225212381,search,width[3]
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.013035087168216707,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.18554872984001047,405.6528225212381,405.6528225212381,search,width[3]
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012464912831783295,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.18554872984001047,405.6528225212381,405.6528225212381,search,width[3]
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.18554872984001047,405.6528225212381,405.6528225212381,search,res
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.3546874999999999e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.23739830728929856,530.6839115947167,530.6839115947167,search,res
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.3453125e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.20637038571636201,422.851332292445,422.851332292445,search,res
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.18554872984001047,405.6528225212381,405.6528225212381,search,pos[0]
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0001902756690979004,-0.0008681869506835939,-0.005,-0.003587862014770508,0.5412572661661901,2511.7697722379985,2511.7697722379985,search,pos[0]
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.001710740566253662,-0.0008681869506835939,-0.005,-0.003587862014770508,0.35167022053966146,1001.3957649889205,1001.3957649889205,search,pos[0]
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0008681869506835939,-0.005,-0.003587862014770508,0.18554872984001047,405.6528225212381,405.6528225212381,search,pos[1]
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0004880707263946534,-0.005,-0.003587862014770508,0.2028670250856215,379.57128215466605,379.57128215466605,search,pos[1]
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.0012483031749725344,-0.005,-0.003587862014770508,0.18976007583365717,455.51126661656275,455.51126661656275,search,pos[1]
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003587862014770508,0.2223666843456542,377.2161893116513,377.2161893116513,search,pos[1] 2-step
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003587862014770508,0.2223666843456542,377.2161893116513,377.2161893116513,search,pos[2]
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.00442982566356659,-0.003587862014770508,0.2204256673782795,385.24033873250454,385.24033873250454,search,pos[2]
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003587862014770508,0.2223666843456542,377.2161893116513,377.2161893116513,search,pos[2]
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003587862014770508,0.2223666843456542,377.2161893116513,377.2161893116513,search,pos[3]
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003302774846553803,0.23341908531791933,423.07738208031515,423.07738208031515,search,pos[3]
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.21122521305812425,370.3569476302185,370.3569476302185,search,pos[3]
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.004158036351203919,0.20627312629953154,403.2876973580244,403.2876973580244,search,pos[3] 2-step
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.21122521305812425,370.3569476302185,370.3569476302185,round,"r=6, steps=(w=0.00014, r=2.3e-08, p=0.00043)"
2025-08-23_22:55:35,0.015366470813751221,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.21122521305812425,370.3569476302185,370.3569476302185,search,width[0]
2025-08-23_22:55:35,0.015509014397859573,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.21215638957060123,373.95461256653755,373.95461256653755,search,width[0]
2025-08-23_22:55:35,0.015223927229642869,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.21034886360529192,368.64156064368444,368.64156064368444,search,width[0]
2025-08-23_22:55:35,0.015081383645534515,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.2094703990631004,368.81249354008594,368.81249354008594,search,width[0] 2-step
2025-08-23_22:55:35,0.015223927229642869,0.01628902816772461,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.21034886360529192,368.64156064368444,368.64156064368444,search,width[1]
2025-08-23_22:55:35,0.015223927229642869,0.016502843543887136,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.21169864138133754,370.47667000268666,370.47667000268666,search,width[1]
2025-08-23_22:55:35,0.015223927229642869,0.01607521279156208,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.20899524086967936,368.21295245626686,368.21295245626686,search,width[1]
2025-08-23_22:55:36,0.015223927229642869,0.01586139741539955,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.20763778147548306,369.19589849005683,369.19589849005683,search,width[1] 2-step
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.008331755876541138,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.20899524086967936,368.21295245626686,368.21295245626686,search,width[2]
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.00865247894078493,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.20938309321290882,369.3313606575452,369.3313606575452,search,width[2]
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.008011032812297345,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.20860556886556925,367.3760610172366,367.3760610172366,search,width[2]
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.2082141418069322,366.8199740708617,366.8199740708617,search,width[2] 2-step
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.2082141418069322,366.8199740708617,366.8199740708617,search,width[3]
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.013231084596365692,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.2082141418069322,366.8199740708617,366.8199740708617,search,width[3]
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.01226891540363431,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.2082141418069322,366.8199740708617,366.8199740708617,search,width[3]
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.35e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.2082141418069322,366.8199740708617,366.8199740708617,search,res
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.35234375e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.216437015349776,430.6628799696301,430.6628799696301,search,res
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.2011413148518264,338.665313357968,338.665313357968,search,res
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.3453125e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.19406832532310003,346.1933211210861,346.1933211210861,search,res 2-step
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.2011413148518264,338.665313357968,338.665313357968,search,pos[0]
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0005228773653507233,-0.00010795450210571297,-0.005,-0.003872949182987213,0.3315268101037774,1013.6552494644042,1013.6552494644042,search,pos[0]
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0013781388700008393,-0.00010795450210571297,-0.005,-0.003872949182987213,0.20137103673117474,514.0902486862358,514.0902486862358,search,pos[0]
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.2011413148518264,338.665313357968,338.665313357968,search,pos[1]
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,0.00010586087405681601,-0.005,-0.003872949182987213,0.21202241385817489,343.1875670907817,343.1875670907817,search,pos[1]
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00032176987826824195,-0.005,-0.003872949182987213,0.19019520248636568,341.70578461563724,341.70578461563724,search,pos[1]
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.2011413148518264,338.665313357968,338.665313357968,search,pos[2]
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.0048930923119187356,-0.003872949182987213,0.2007912121619515,340.3641129175507,340.3641129175507,search,pos[2]
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.2011413148518264,338.665313357968,338.665313357968,search,pos[2]
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003872949182987213,0.2011413148518264,338.665313357968,338.665313357968,search,pos[3]
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003819495338946581,0.20323170492303277,344.78051225389913,344.78051225389913,search,pos[3]
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003926403027027845,0.19904776449180028,333.93641961681726,333.93641961681726,search,pos[3]
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003979856871068477,0.19695104733993574,330.5990578734792,330.5990578734792,search,pos[3] 2-step
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003979856871068477,0.19695104733993574,330.5990578734792,330.5990578734792,round,"r=7, steps=(w=0.00024, r=3.5e-08, p=8e-05)"
2025-08-23_22:55:36,0.015223927229642869,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003979856871068477,0.19695104733993574,330.5990578734792,330.5990578734792,search,width[0]
2025-08-23_22:55:36,0.015464469527825713,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003979856871068477,0.1984361134890179,327.27156139666033,327.27156139666033,search,width[0]
2025-08-23_22:55:36,0.014983384931460024,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003979856871068477,0.19881849102902482,339.3316104757294,339.3316104757294,search,width[0]
2025-08-23_22:55:36,0.015705011826008558,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003979856871068477,0.19991511181764166,329.32940309998435,329.32940309998435,search,width[0] 2-step
2025-08-23_22:55:36,0.015464469527825713,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003979856871068477,0.1984361134890179,327.27156139666033,327.27156139666033,search,width[1]
2025-08-23_22:55:36,0.015464469527825713,0.01643602623883635,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003979856871068477,0.20071973266556475,328.9816558037687,328.9816558037687,search,width[1]
2025-08-23_22:55:36,0.015464469527825713,0.015714399344287814,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003979856871068477,0.19614154033887965,329.57436933336976,329.57436933336976,search,width[1]
2025-08-23_22:55:36,0.015464469527825713,0.01607521279156208,0.007690309748053551,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003979856871068477,0.1984361134890179,327.27156139666033,327.27156139666033,search,width[2]
2025-08-23_22:55:36,0.015464469527825713,0.01607521279156208,0.007870716471690685,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003979856871068477,0.19865440653756672,327.65072569341385,327.65072569341385,search,width[2]
2025-08-23_22:55:36,0.015464469527825713,0.01607521279156208,0.007509903024416417,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003979856871068477,0.19821728802395266,326.98000652721277,326.98000652721277,search,width[2]
2025-08-23_22:55:36,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003979856871068477,0.19799794351901234,326.7758897465876,326.7758897465876,search,width[2] 2-step
2025-08-23_22:55:36,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003979856871068477,0.19799794351901234,326.7758897465876,326.7758897465876,search,width[3]
2025-08-23_22:55:36,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.013020610085455702,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003979856871068477,0.19799794351901234,326.7758897465876,326.7758897465876,search,width[3]
2025-08-23_22:55:36,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.0124793899145443,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003979856871068477,0.19799794351901234,326.7758897465876,326.7758897465876,search,width[3]
2025-08-23_22:55:36,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003979856871068477,0.19799794351901234,326.7758897465876,326.7758897465876,search,res
2025-08-23_22:55:36,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.351171875e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003979856871068477,0.20990567529101456,405.7584921658617,405.7584921658617,search,res
2025-08-23_22:55:36,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.344140625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003979856871068477,0.18739964998432523,328.1775101454233,328.1775101454233,search,res
2025-08-23_22:55:36,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0009505081176757813,-0.00010795450210571297,-0.005,-0.003979856871068477,0.19799794351901234,326.7758897465876,326.7758897465876,search,pos[0]
2025-08-23_22:55:36,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0008703273516148329,-0.00010795450210571297,-0.005,-0.003979856871068477,0.20595982067308494,399.6075179689643,399.6075179689643,search,pos[0]
2025-08-23_22:55:36,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0010306888837367297,-0.00010795450210571297,-0.005,-0.003979856871068477,0.19005854553582235,283.9372641976277,283.9372641976277,search,pos[0]
2025-08-23_22:55:36,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0011108696497976781,-0.00010795450210571297,-0.005,-0.003979856871068477,0.18214158083640009,270.86419103685193,270.86419103685193,search,pos[0] 2-step
2025-08-23_22:55:36,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0011108696497976781,-0.00010795450210571297,-0.005,-0.003979856871068477,0.18214158083640009,270.86419103685193,270.86419103685193,search,pos[1]
2025-08-23_22:55:37,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0011108696497976781,1.231664698570959e-05,-0.005,-0.003979856871068477,0.18825619117877923,279.7256884228298,279.7256884228298,search,pos[1]
2025-08-23_22:55:37,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0011108696497976781,-0.00022822565119713553,-0.005,-0.003979856871068477,0.17600642982641213,264.40077634482043,264.40077634482043,search,pos[1]
2025-08-23_22:55:37,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0011108696497976781,-0.0003484968002885581,-0.005,-0.003979856871068477,0.16985073559790598,260.339330202998,260.339330202998,search,pos[1] 2-step
2025-08-23_22:55:37,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0011108696497976781,-0.0003484968002885581,-0.005,-0.003979856871068477,0.16985073559790598,260.339330202998,260.339330202998,search,pos[2]
2025-08-23_22:55:37,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0011108696497976781,-0.0003484968002885581,-0.004819593276362866,-0.003979856871068477,0.1692327202686542,261.83883615743605,261.83883615743605,search,pos[2]
2025-08-23_22:55:37,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0011108696497976781,-0.0003484968002885581,-0.005,-0.003979856871068477,0.16985073559790598,260.339330202998,260.339330202998,search,pos[2]
2025-08-23_22:55:37,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0011108696497976781,-0.0003484968002885581,-0.005,-0.003979856871068477,0.16985073559790598,260.339330202998,260.339330202998,search,pos[3]
2025-08-23_22:55:37,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0011108696497976781,-0.0003484968002885581,-0.005,-0.0038896535092499103,0.17339553404426256,282.1748495956338,282.1748495956338,search,pos[3]
2025-08-23_22:55:37,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0011108696497976781,-0.0003484968002885581,-0.005,-0.004070060232887044,0.16629688654122465,242.42123833220887,242.42123833220887,search,pos[3]
2025-08-23_22:55:37,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0011108696497976781,-0.0003484968002885581,-0.005,-0.004160263594705611,0.16273395544825497,228.4456340758736,228.4456340758736,search,pos[3] 2-step
2025-08-23_22:55:37,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0011108696497976781,-0.0003484968002885581,-0.005,-0.004160263594705611,0.16273395544825497,228.4456340758736,228.4456340758736,round,"r=8, steps=(w=0.00014, r=1.8e-08, p=0.00014)"
2025-08-23_22:55:37,0.015464469527825713,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0011108696497976781,-0.0003484968002885581,-0.005,-0.004160263594705611,0.16273395544825497,228.4456340758736,228.4456340758736,search,width[0]
2025-08-23_22:55:37,0.015599774570553563,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0011108696497976781,-0.0003484968002885581,-0.005,-0.004160263594705611,0.16356086913332113,227.33899258202516,227.33899258202516,search,width[0]
2025-08-23_22:55:37,0.015329164485097864,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0011108696497976781,-0.0003484968002885581,-0.005,-0.004160263594705611,0.16190511531736063,231.2569675514229,231.2569675514229,search,width[0]
2025-08-23_22:55:37,0.015735079613281414,0.01607521279156208,0.007329496300779283,0.012750000000000001,1.34765625e-05,-0.0011108696497976781,-0.0003484968002885581,-0.005,-0.004160263594705611,0.1643858610808001,227.93350977991742,227.93350977991742,search,width[0] 2-step
